公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址,公司網站內公司治理資訊專區網址,股本(億元)
6965,中傑投資控股股份有限公司,中傑-KY,運動休閒,KY,"Grand Pavilion Coml. Centre, 802 West Bay Rd., P.O. Box32052",533086,劉安哲,劉佑軒,劉佑軒,總經理,陳榮松,(02)26312523,2018/12/20,2025/03/07,新台幣                 10.0000元,1557500000,155750000,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,張青霞,邱盟捷,CJ,"3F., No. 262, Sec. 6, Minquan E. Rd., Neihu Dist.,Taipei City 114746, Taiwan (R.O.C.)",(02)26312517,ir@chungjye.com.tw,http://www.chungjye.com,陳榮松,公司治理主管,0978916965,ir@chungjye.com.tw,http://www.chungjye.com.tw/?page_id=1678,http://www.chungjye.com.tw/?page_id=1662,15.575
6969,成信實業股份有限公司,成信實業*-創,綠能環保,－,台南市柳營區環園東路一段23號,85031237,陳鵬,謝雅敏,謝雅敏,總經理,詹子瑩,06-6233293,2019/10/30,2024/09/09,無面額,549197200,38142903,0,0,合併,每年,董事會,群益金鼎證券(股)公司股務代理部,02-27023999,10601台北市大安區敦化南路二段97號地下二樓,資誠聯合會計師事務所,徐潔如,徐聖忠,Transcene,"No. 23, Sec. 1, Huanyuan E. Rd., Liuying DistTainan City 736006, Taiwan",06-6233297,transcene@transcene.com.tw,https://www.transcene.com.tw,詹子瑩,財務副總,06-6233293,transcene@transcene.com.tw,https://www.transcene.com.tw,https://www.transcene.com.tw/governance/zh_TW,5.491972
6988,威力暘電子股份有限公司,威力暘-創,汽車工業,－,新竹縣竹北市台元二街12號11樓之8,28950255,劉一郎,劉一郎,劉一郎,總經理,楊玉穗,03-5601601,2008/03/26,2024/10/23,新台幣                 10.0000元,476000000,47600000,0,0,合併,每年,董事會,兆豐證券(股)公司股務代理部,(02)3393-0898,臺北市中正區忠孝東路二段95號1樓,資誠聯合會計師事務所,江采燕,李典易,WELLYSUN,"Rm. 8, 11F., No. 12, Taiyuan 2nd St., Zhubei CityHsinchu County 302082, Taiwan (R.O.C.)",03-5601602,ir@wellysun.com.tw,https://www.wellysun.com.tw/,楊玉穗,協理,03-5601601,ir@wellysun.com.tw,https://www.wellysun.com.tw/autopage/3/36,https://www.wellysun.com.tw/autopage/3/31,4.76
6994,富威電力股份有限公司,富威電力,綠能環保,－,新北市土城區中央路四段49號,82921412,胡惠森,郝遐鵬,郝遐鵬,總經理,吳泰澄,(02)2269-9888,2019/06/28,2025/01/15,新台幣                 10.0000元,705000000,70500000,0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,周筱姿,陳&#21843;東,FWP,"No.49,Sec.4,Zhongyang Rd.,Tucheng Dist.New Taipei City 236040,Taiwan(R.O.C.)",(02)2269-9888,ir@fwp.com.tw,https://www.fwp.com.tw,吳泰澄,經理,(02)2269-9888,markwu@fwp.com.tw,https://www.fwp.com.tw,https://www.fwp.com.tw/Investor/Governance,7.05
7631,聚賢研發股份有限公司,聚賢研發-創,其他電子業,－,新竹市東區林森路231號9樓,59075364,曾國強,鄭惠芸,鄭惠芸,總經理,徐&#29687;宗,03-5336381,2018/01/23,2025/03/13,新台幣                 10.0000元,198000000,19800000,0,0,合併,每季,董事會,宏遠證券股份有限公司,(02)23268818,台北市大安區信義路四段236號3樓,安永聯合會計師事務所,黃靖雅,羅文振,GENIIDEAS,"9F, No. 231, Linsen Rd., East Dist.,Hsinchu City , ROC",03-5336391,service@geniideas.com.tw,https://www.geniideas.com.tw/,鄭惠芸,總經理,0966-447631,IR@geniideas.com.tw,https://www.geniideas.com.tw/Shareholder,https://www.geniideas.com.tw/governance,1.98
7705,三商餐飲股份有限公司,三商餐飲,觀光餐旅,－,台北市中山區建國北路二段145號5樓,97301707,陳翔玢,陳翔玢,趙惠玲,財會處協理,洪以倩,(02)2503-8111,1996/12/07,2024/11/26,新台幣                 10.0000元,660673040,66067304,0,0,合併,每年,股東會,宏遠證券股份有限公司股務代理部,(02)2326-8818,台北市大安區信義路四段236號3樓,安侯建業聯合會計師事務所,于紀隆,梅元貞,Mercuries F&B,"5F., No. 145, Sec. 2, Jianguo N. Rd.,Taipei City , Taiwan, R.O.C",(02)2515-4729,IR@mfb.com.tw,https://www.mfb.com.tw/,趙惠玲,財會處協理,(02)2503-8111,IR@mfb.com.tw,https://www.mfb.com.tw/,－,6.6067304
7721,微程式資訊股份有限公司,微程式,數位雲端,－,台中市西屯區市政路402號6樓之2,89798198,吳騰彥,吳騰彥,劉育成,協理,周秀潔,04-23692699,1995/12/04,2025/07/29,新台幣                 10.0000元,500578450,50057845,5000000,0,合併,每年,董事會,富邦綜合證券股份有限公司,02-2361-1300,臺北市中正區許昌街17號11樓,安侯建業聯合會計師事務所,張字信,陳政學,MICROPROGRAM,"6F.-2, No.402, Shizheng Rd, Xitun DistTaichung City .,Taiwan",04-22588577,grace@program.com.tw,https://www.program.com.tw/,劉育成,協理,04-23692699#171,robertliou@program.com.tw,https://www.program.com.tw/,－,5.0057845
7722,連加網路商業股份有限公司,LINEPAY,數位雲端,－,臺北市中山區敬業一路2號13樓,24941093,丁雄注,丁雄注,張希雯,資深副總經理,洪宇萱,02-35187600,2015/03/03,2024/12/05,新台幣                 10.0000元,680000000,68000000,0,0,合併,每年,董事會,富邦綜合證券股份有限公司,02-23611300,台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,陳薔旬,虞成全,LINEPAY,"13F., No. 2, Jingye 1st Rd.,Zhongshan Dist., Taipei City 104, Taiwan",02-25329228,lptwir@linecorp.com,https://pay.line.me/portal/tw/main,投資人關係部,投資人關係部,02-35187600 分機2809,lptwir@linecorp.com,https://pay.line.me/portal/tw/main,https://pay.line.me/portal/tw/ipo/governance?ipoType=ARTICLES,6.8
7732,金興精密工業股份有限公司,金興精密,汽車工業,－,桃園市平鎮區工業一路3號,23230525,施春景,施春景,賴宗彥,財務長,施孟謹,03-4195988,1989/03/28,2025/01/14,新台幣                 10.0000元,660000000,66000000,0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台&#63843;市中正區忠孝西&#63799;一段6號6&#63820;,資誠聯合會計師事務所,林瑟凱,陳&#21843;東,KING SHING,"No. 3, Gongye 1st Rd., Yongfeng Vil., Pingzhen Dist.,Taoyuan City 32461, Taiwan (R.O.C.)",03-4195405,ir@kingshing.com,https://www.kingshing.com,賴宗彥,財務長,03-4195988,ir@kingshing.com,https://www.kingshing.com/stakeholdersedit_tw.php,https://www.kingshing.com/governances_tw.php?id=32,6.6
7736,虎山實業股份有限公司,虎山,汽車工業,－,新北市瑞芳區頂坪路瑞芳工業區3號,34556891,陳映志,陳映志,蘇家慧,會計經理,賴紫晴,(02)2496-5566,1983/01/10,2025/03/18,新台幣                 10.0000元,760000000,76000000,0,0,合併,每年,董事會,元大證券股份有限公司股務代理部,(02)2586-5859,台北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,辛宥呈,翁雅玲,HUSHAN,"No. 3, Ruifang Industrial Park, Dingping Rd.,Ruifang Dist.,New Taipei City  , Taiwan (R.O.C.)",(02)2496-7899,investor@hushan.com.tw,http://www.huhandle.com/,賴紫晴,副發言人,(02)2496-5566,investor@hushan.com.tw,http://www.huhandle.com/,https://www.huhandle.com/zh/pages/directors,7.6
7740,熙特爾新能源股份有限公司,熙特爾-創,綠能環保,－,臺北市松山區南京東路5段89號12樓,55118186,林聖澤,陳伯勳,張雅怡,財務經理,吳政哲,02-86655650,2017/09/13,2025/06/16,新台幣                 10.0000元,532000000,53200000,0,0,合併,每年,股東會,宏遠證券股份有限公司股務代理部,02-23268818,台北市信義路4段236號3樓,勤業眾信聯合會計師事務所,劉怡青,邱政俊,SEETEL,"12F., No. 89, Sec. 5, Nanjing E. Rd., Songshan Dist.,Taipei City , Taiwan",02-86655651,service@seetel-energy.com,https://www.seetel-energy.com/,張雅怡,財務經理,02-86655650,ir@seetel-energy.com,https://www.seetel-energy.com/,－,5.32
7749,意騰科技股份有限公司,意騰-KY,半導體業,KY,新竹縣竹北市復興三路二段168號11樓之3,60204448,顏志展,顏志展,許維新,副總經理,洪仕達,03-6029928,2016/05/27,2025/06/13,新台幣                 10.0000元,464857280,46485728,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,臺北市中正區重慶南路一段83號5樓,安永聯合會計師事務所,胡慎緁,邱琬茹,iGo-KY,"11F-3, No.168, Sec.2, Fuxing 3rd Rd.Zhubei City, Hsinchu County, Taiwan",03-6029938,spokesperson@intelli-go.com,http://www.intelli-go.com,林孟學,副總經理,03-6029928,ir@intelli-go.com,https://www.intelli-go.com/zh-tw/investor-area/investor-2,－,4.6485728
8011,台通光電股份有限公司,台通,通信網路業,－,新北市新莊區福慧路219號9樓,12362365,李慶煌,李宜娟,鄭鈺穎,財務部協理,李宜娟,(02)2299-1066,1981/12/21,2011/09/19,新台幣                 10.0000元,1659218910,165921891,0,0,合併,每年,股東會,富邦綜合證券(股)公 司,(02)2361-1300,台北市100中正區許昌街17號11樓,勤業眾信聯合會計師事務所,謝東儒,李冠豪,TTCC,"9th Floor, No. 219, Fuhui RdXinzhuang District, New Taipei City ,ROC",(02)2299-3958,adm@ttcc.com.tw,www.ttcc.com.tw,鄭鈺穎,財務部協理,(02)2299-1066,mandy@ttcc.com.tw,https://www.ttcc.com.tw/investor-relation/stakeholder,https://www.ttcc.com.tw/investor-relation/corporate-governance,16.5921891
8016,矽創電子股份有限公司,矽創,半導體業,－,新竹縣竹北市台元一街5號11樓之1,86735240,毛穎文,劉孟煌,黃英記,處長,孫偉業,03-5526500,1992/07/09,2003/12/25,新台幣                 10.0000元,1201368760,120136876,0,0,合併,每年,董事會,台新綜合證券(股)公司股務代理部,02-25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,張雅芸,蔡美貞,Sitronix　　,"11F-1, No.5, Taiyuan 1st St.,Zhubei City, Hsinchu County 302, Taiwan",03-5526501,ir@sitronix.com.tw,http://www.sitronix.com.tw,黃英記,處長,02-26591276#2255,ir@sitronix.com.tw,http://www.sitronix.com.tw,https://www.sitronix.com.tw/tw/investor-relations/corporate-principles/,12.0136876
8021,尖點科技股份有限公司,尖點,其他電子業,－,新北市樹林區佳園路三段203號,96912835,林序庭,林若萍,張啟訓,總經理特助,柯梨青,(02)26805868,1996/04/12,2008/01/21,新台幣                 10.0000元,1421804670,142180467,0,0,合併,每年,董事會,福邦證券股份有限公司,(02)2371-1658,10041台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,廖婉怡,謝建新,Topoint　　,"No.203,Sec.3,Jiayuan Rd.,Shulin District,New Taipei City,Taiwan,R.O.C.　　",(02)26807588,IR@topoint.tw,http://www.topoint.tw/,張啟訓,總經理特助,(02)26805868,charles_chang@topoint.tw,http://www.topoint.tw/tw/contact3/,https://www.topoint.tw/tw/corporate/,14.2180467
8028,昇陽國際半導體股份有限公司,昇陽半導體,半導體業,－,新竹科學園區新竹市力行路6號,84149884,梁明成,蔡幸川,黃豐年,資深副總經理,張軒瑋,03-5641888,1997/03/03,2018/07/10,新台幣                 10.0000元,1726302060,172630206,0,0,個別,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,劉倩瑜,李典易,PSI　　,"No.6, Li-Hsin Road, Science- Park.Hsinchu 300 Taiwan, R.O.C.",03-5670888,spokesman@psi.com.tw,www.psi.com.tw,張軒瑋,專案課長,03-5641888#5511,ir@psi.com.tw,www.psi.com.tw,https://www.psi.com.tw/csr1-2.asp,17.2630206
8033,雷虎科技股份有限公司,雷虎,其他,－,台中巿工業區六路七號,52541175,陳冠如,蘇聖傑,卓宜儒,協理,楊富森,04-23591616,1979/10/02,2007/06/21,新台幣                 10.0000元,1526297750,152629775,7672502,0,合併,每年,股東會,福邦證券股份有限公司,02-2371-5618,台北市中正區忠孝西路一段6號6樓,國富浩華聯合會計師事務所,李青霖,蔡淑滿,TT,"NO.7, 6TH ROAD INDUSTRY PARK TAICHUNGTAICHUNG, TAIWAN R.O.C. 40755",04-23591902,tt@thundertiger.com,www.thundertiger.com,卓宜儒,協理,04-23591616,megan@thundertiger.com,https://ttg.thundertiger.com/stock/Stakeholder_Engagement.html,https://ttg.thundertiger.com/stock/company.html,15.2629775
8045,達運光電股份有限公司,達運光電,通信網路業,－,新北市新北產業園區五工六路41號,86880449,陳碧霜,戴國源,戴國源,總經理,蔡美珮,22990666,1992/10/15,2024/12/11,新台幣                 10.0000元,939358150,93935815,0,0,合併,每年,董事會,富邦綜合證券股份有限公司,02-2361-1300,台北市中正區許昌街17號11樓,資誠聯合會計師事務所,余正富,葉翠苗,TWOWAY,"41 Wu Kung 6 Rd.,New Taipei Industry Park,New Taipei City, 248,Taiwan,R.O.C.",22990667,ir@twoway.com.tw,www.twoway.com.tw,蔡美珮,財會處處長,0222990666,ir@twoway.com.tw,https://www.twoway.com.tw/stakeholder,https://www.twoway.com.tw/corporate-governance,9.3935815
8070,長華電材股份有限公司,長華*,電子通路業,－,高雄市楠梓區東七街16號6樓,23307811,洪全成,黃俊&#21234;,陳明軒,業務副總經理,李洵穎,07-3622663,1989/05/13,2007/12/31,新台幣                  1.0000元,725648455,725648455,0,0,合併,每半會計年度,董事會,永豐金證券股份有限公司,02-23816288,臺北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,郭麗園,廖鴻儒,CHANG WAH,"6F, NO.16, East 7th Street, Nanzi Dist.　Kaohsiung City, Taiwan (R.O.C.)",07-3684393,cwe-ir@cwei.com.tw,www.cwei.com.tw,陳明軒,業務副總經理,07-3622663,cwe-ir@cwei.com.tw,https://www.cwei.com.tw/investor-service,https://www.cwei.com.tw/corporate-overview,7.25648455
8072,陞泰科技股份有限公司,陞泰,電子通路業,－,台北市南港區三重路19-11號E棟10樓,97092770,陳世忠,陳純平,陳純平,總經理,林敏慧,2655-3866,1996/06/26,2005/08/19,新台幣                 10.0000元,800000000,80000000,0,0,合併,每年,董事會,中國信託商業銀行,02-66365566,台北市重慶南路一段83號6樓,勤業眾信會計師事務所,蔡侑玲,劉建良,AV TECH　,"10F,E BUILDING,NO.19-11,SAN CHUNG RD.,NANKANG, TAIPEI ,115,TAIWAN,R.O.C",5581-3499,lydia.lin@avtech.com.tw,www.avtechgroup.com.tw,林敏慧,代理發言人,02-26553866,lydia.lin@avtech.com.tw,https://www.avtechgroup.com.tw/Investors_tw.aspx,https://www.avtechgroup.com.tw/Governance_tw.aspx,8.0
8081,致新科技股份有限公司,致新,半導體業,－,新竹市科學園區工業東三路2號,84149723,吳錦川,謝其昌、楊人仰,吳錦川,董事長,唐漢光,03-5788833,1996/07/03,2008/12/30,新台幣                 10.0000元,861720720,86172072,0,0,合併,每年,董事會,台新綜合證券股務代理部,02-25048125,台北市建國北路一段96號B1,資誠聯合會計師事務所,江采燕,謝智政,GMT,"No 2,Industry E. RD. III, Hsinchu Science  ParkHsinchu, 300 Taiwan, R.O.C.",03-5784289,ir@gmt.com.tw,http://www.gmt.com.tw,唐漢光,經理,02-82273608#178,ir@gmt.com.tw,http://www.gmt.com.tw/tw/company/contacts.php,http://www.gmt.com.tw/tw/investors/major_internal_policies.php,8.6172072
8101,華冠通訊股份有限公司,華冠,通信網路業,－,台北市內湖區瑞光路258巷2號7樓,70747852,李森田,周照程,周照程,總經理,吳樹永,02-26587718,1999/08/24,2004/07/01,新台幣                 10.0000元,326662160,32666216,19578012,0,合併,每年,股東會,福邦證券股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,信永中和聯合會計師事務所,郭鎮宇,陳光慧,Arima Comm.　　,"7F., No. 2, Lin. 258, Ruiguang Rd., Neihu Dist.,Taipei  City 11494,Taiwan",02-26589916,public@arimacomm.com.tw　　,www.arimacomm.com.tw,周照程,總經理,02-26587718,davidchou@arimacomm.com.tw,www.arimacomm.com.tw,http://www.arimacomm.com.tw/investor-12.php,3.2666216
8103,瀚荃股份有限公司,瀚荃,電子零組件業,－,新北市淡水區中正東路一段3巷9號9樓,23632274,楊超群,執行長:楊奕康,王霈蓮,經理,雷舜貽,26201000,1990/03/16,2009/09/29,新台幣                 10.0000元,922784360,92278436,0,0,合併,每年,董事會,華南永昌綜合證券(股)公司,27186425,台北巿民生東路四段54號4樓,安侯建業聯合會計師事務所,唐嘉鍵,黃明宏,CviLux,"9F.,No.9,Lane 3,Sec.1,Chung-Cheng East Road,Tamshui,New Taipei City, Taiwan",26282333,apple.lei@cvilux.com,www.cvilux-group.com,王霈蓮,經理,26201000,maggie.wang@cvilux.com,www.cvilux-group.com/zh-cht/social-responsibility/stakeholders,https://esg.cvilux-group.com/organization/a53b8046b1170a081b36e1cfdb2184f1,9.2278436
8104,錸寶科技股份有限公司,錸寶,光電業,－,新竹縣湖口鄉新竹工業區光復北路12號,70766576,葉垂景,陳康,王鼎章,執行長,陳康,03-5989999,2000/03/13,2019/01/17,新台幣                 10.0000元,916516750,91651675,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,104台北市建國北路一段96號B1,安永聯合會計師事務所,陳國帥,張志銘,RiTdisplay,"No. 12,Kuanfu N. Road, Hsin Chu Industrial Park,Hsin Chu County, Taiwan 30351",03-5989688,invest@ritdisplay.com,http://www.ritdisplay.com,王鼎章,執行長,03-5989999#2824,Invest@ritdisplay.com,http://www.ritdisplay.com,https://www.ritdisplay.com/investor_relations3,9.1651675
8114,振樺電子股份有限公司,振樺電,電腦及週邊設備業,－,新北市土城區大同街23號,12514341,郭劍成,陳茂強,郭育聞,財務長,顏佳怡,02-2268-5577,1984/08/11,2012/11/26,新台幣                 10.0000元,1075379190,76384772,0,31153147,合併,每年,股東會,元大證券股務代理部,02-2586-5859,臺北市大安區敦化南路2段67號地下一樓,安侯建業聯合會計師事務所,于紀隆,陳蓓琪,POSIFLEX,"No.23, Datong St., Tucheng Dist.New Taipei City 236, Taiwan (R.O.C.)",02-2268-5388,ir@posiflex.com.tw,https://www.posiflex.com/tw/,郭育聞,財務長,02-2268-5577,ir@posiflex.com.tw,https://www.posiflex.com/tw/investor/stakeholder/,https://www.posiflex.com/tw/investor/CorporateGovernance/,10.7537919
8162,微矽電子股份有限公司,微矽電子-創,半導體業,－,新竹縣竹東鎮沿河街395號,22579547,張秉堂,張秉堂,王志成,副總經理,吳柏賢,037-587222,1987/08/11,2024/03/07,新台幣                 10.0000元,687020000,68702000,0,0,個別,每年,董事會,華南永昌綜合證券股份有限公司,02-27186425,台北巿民生東路四段54號4樓,資誠聯合會計師事務所,李典易,白淑蒨,MSEC　,"No. 230, Youyi Rd.,Zhunan Township, Miaoli County, Taiwan",037-584447,msec_spokesman@msec.com.tw,www.msec.com.tw,吳柏賢,資深經理,037-587222,msec_investor@msec.com.tw,www.msec.com.tw,https://esg.msec.com.tw/,6.8702
8201,無敵科技股份有限公司,無敵,其他電子業,－,台北市北投區北投路二段13號4樓之1,23163259,楊人捷,李圍正,李圍正,總經理,洪玉燕,02-77265111,1989/02/17,2007/10/29,新台幣                 10.0000元,623662750,62366275,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號B1,安侯建業聯合會計師事務所,陳盈如,郭柔蘭,BESTA　　,"Rm. 1,&#160; 4F., No. 13, Sec. 2, Beitou Rd., Beitou Dist.,Taipei,Taiwan, R.O.C 　　",02-77267766,lilycheng@besta.com.tw,http://www.besta.com.tw,洪玉燕,協理,02-77265111#1302,AnnHong@besta.com.tw,http://besta.com.tw/zh-tw/Page/stakeholder,https://www.besta.com.tw/zh-tw/FinancialPage/combine_income,6.2366275
8210,勤誠興業股份有限公司,勤誠,電腦及週邊設備業,－,新北市新莊區中原路558號18樓,5143647,陳美琪,陳亞男,陳亞男,執行長兼總經理,林香吟,(02)8226-5500,1983/12/05,2011/12/01,新台幣                 10.0000元,1209876880,120987688,0,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,106045臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,黃珮娟,潘慧玲,CHENBRO　,"18F., No.558,Zhongyuan Rd.,Xinzhuang Dist, New Taipei City Taiwan",(02)8226-5395,ir@chenbro.com,www.chenbro.com,蔡沛穎,投資人關係,(02)8226-5500,ir@chenbro.com,https://www.chenbro.com/zh-TW/stakeholder-engagement,https://www.chenbro.com/zh-TW/corporate-governance,12.0987688
8222,寶一科技股份有限公司,寶一,電機機械,－,台南市新營區新工路13巷1號,4431804,曾國浩,曾國浩,胡淑賢,副總經理,林宜禎,06-6535001,1974/10/05,2015/01/27,新台幣                 10.0000元,685735000,68573500,0,0,個別,每年,股東會,台新證券股務代理部,02-25048125,10489 台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,王騰葦,廖鴻儒,Aero Win,"NO. 1, LN. 13, XINGONG  RD                                    　　XINYING DIST., TAINAN CITY, ROC 730",06-6535057,finance-1@aerowin.com,www.aerowin.com?@?@,胡淑賢,副總經理,06-6535001,susan@aerowin.com,http://www.aerowin.com/Content_Layout.php?Id=p6-1?@,http://www.aerowin.com/index.php,6.85735
8249,菱光科技股份有限公司,菱光,電子零組件業,－,台北市內湖區南京東路六段501號9樓,16596646,黃育仁,魏耀明,魏耀明,總經理,陳淑惠,(02)89121289,1998/06/15,2005/05/17,新台幣                 10.0000元,1378245000,137824500,23475000,0,合併,每年,董事會,元大證券(股)公司股務代理部,(02)2586-5859,台北市大安區敦化南路2段67號地下1樓,資誠聯合會計師事務所,林柏全,林永智,CSI　　,"9th Floor, No. 501, Section 6 Nanjing East Road,Neihu District ,Taipei City, Taiwan",(02)89121111,spokesperson@csi-sensor.com.tw,www.csi-sensor.com.tw,魏耀明,總經理,89121289,spokesperson@csi-sensor.com.tw,http://www.csi-sensor.com.tw/interested_parties.html,http://www.csi-sensor.com.tw/index.html,13.78245
8261,富鼎先進電子股份有限公司,富鼎,半導體業,－,新竹縣竹北市台元一街5號12樓之1及12樓之2,16550923,陳泰銘,張嘉帥,張嘉帥,總經理,譚梅英,26971299,1998/07/17,2009/12/11,新台幣                 10.0000元,1188324930,118832493,35000000,0,合併,每年,股東會,元大證券股份有限公司,25865859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,劉紋伶,尤志峰,　　APEC,"12F, No.5, Taiyuan 1st St., Zhubei CityHsinchu County, Taiwan, R.O.C.　",26971266,investinfo@a-power.com.tw,https://www.a-power.com.tw,連千華,經理,26971299,investinfo@a-power.com.tw,https://www.a-power.com.tw/tw/corporate/item/csr-stakeholders,https://www.a-power.com.tw/tw/corporate/item/corporate-governance-operations,11.8832493
8271,宇瞻科技股份有限公司,宇瞻,半導體業,－,新北市土城區大安里忠承路32號1樓,97444368,陳益世,執行長:張家騉,賴孜玟,財務長,張家騉,(02)22678000,1997/04/16,2010/12/29,新台幣                 10.0000元,1287292660,128729266,17041000,0,合併,每年,董事會,凱基證券(股)公司股務代理部,(02)2389-2999,台北市重慶南路1段2號5樓,安侯建業聯合會計師事務所,尹元聖,施威銘,Apacer,"1F,No.32,Zhongcheng Rd.Tucheng Dist.,New Taipei City 236,Taiwan",(02)22673410,public@apacer.com,www.apacer.com,林筱玫,專案副理,(02)22678000,public@apacer.com,https://www.apacer.com/zh/Csr/Interested,https://www.apacer.com/zh-tw/esgoverview/esg-overview,12.8729266
8341,日友環保科技股份有限公司,日友,綠能環保,－,雲林縣元長鄉元東路1之20號,89922041,張芳正,張芳正,謝明宏,協理,張永典,05-7885788,1994/11/29,2015/03/23,新台幣                 10.0000元,1300000000,130000000,0,0,合併,每年,董事會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段六號六樓,資誠聯合會計師事務所,黃金連,于智帆,SF　　,"NO.1-20,YUN-DUNG RD.,YUN-CHANG HSIANG　　YUNLIN HSIEN,TAIWAN,R.O.C　　",05-7887933,sf@mail.sunnyfriend.com.tw,http://www.sunnyfriend.com.tw/,謝明宏,協理,0225795580#307,sf@mail.sunnyfriend.com.tw,http://www.sunnyfriend.com.tw/SunnyFriend/InterestedParty/IP01.html,https://www.sunnyfriend.com.tw/CorporateGovernance/GovernancePreface,13.0
8367,建新國際股份有限公司,建新國際,航運業,－,台中市梧棲區臺灣大道十段一號,23250583,陳彥銘,柯勝鐘,柯勝鐘,總經理,陳秀寶,0426399666,1989/04/25,2018/09/12,新台幣                 10.0000元,921720310,92172031,0,0,合併,每年,股東會,凱基證券股份有限公司,02-23892999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,郭乃華,李麗凰,CS　,"No.68, Sec. 3, Lingang Rd., Wuqi Dist.,Taichung City 435, Taiwan  R.O.C.　　",0426399555,cs-spokesman@chienshing.com.tw,www.chienshing.com.tw,柯勝鐘,總經理,0426399666,cs-spokesman@chienshing.com.tw,www.chienshing.com.tw,https://www.chienshing.com.tw/company01-1,9.2172031
8374,羅昇企業股份有限公司,羅昇,電機機械,－,新北市新莊區中原路558號12樓,12486062,曾文興,李長堅,陳國美,財務長,黃映婷,02-2995-8400,1984/03/31,2008/12/25,新台幣                 10.0000元,1122504870,112250487,23000000,0,合併,每年,董事會,台新綜合證券(股)公司股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,高靚玟,張惠貞,ACE PILLAR,"12F., No. 558, Zhongyuan Rd., Xinzhuang Dist.,New Taipei City , Taiwan",02-2999-3775,denise_chen@acepillar.com.tw,www.acepillar.com,陳國美,資深處長,29958400#1130,denise_chen@acepillar.com.tw,https://www.acepillar.com/About/investor,https://www.acepillar.com/About/investor,11.2250487
8411,福貞控股股份有限公司,福貞-KY,其他,KY,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",10913602,李榮福,莊素貞,李毓嵐,執行副總經理,藍建中,0937-841198,2009/08/26,2011/11/01,新台幣                 10.0000元,2184043190,218404319,0,0,合併,每季,董事會,永豐金證券股份有限公司,02-2381-6288,台北市博愛路17號3樓,資誠聯合會計師事務所,劉美蘭,王玉娟,KINGCAN,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West Bay Road, P.O. BoCayman Islands",04-23291439,spokesman@kchld.com,www.kingcanholdings.com,李毓嵐,發言人,0937-841198,spokesman@kchld.com,www.kingcanholdings.com,http://tw.kingcan.net/%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86/,21.8404319
